gene_ID,DRR016125,DRR016126,DRR016127,DRR016128,DRR016129,DRR016130,DRR016131,DRR016132,DRR016133,DRR016134,DRR016135,DRR016136,DRR016137,DRR016138,DRR016139,DRR016140
AT2G12405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12420,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AT2G12430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12461,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
AT2G12462,0,0,0,1,0,1,0,1,0,0,0,6,1,0,0,1
AT2G12465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12490,1,0,0,3,0,0,1,0,1,0,1,0,1,0,0,1
AT2G12500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12550,0,1,0,0,1,4,0,0,1,7,0,1,1,2,0,1
AT2G12557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12646,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
AT2G12650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G12990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13100,3,5,0,2,8,7,1,1,3,3,0,2,0,1,0,0
AT2G13110,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AT2G13115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13128,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
AT2G13130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13290,1,1,0,3,0,0,0,0,2,1,1,0,1,0,1,0
AT2G13295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13360,538,675,406,432,589,725,432,432,615,508,665,678,532,416,413,396
AT2G13363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13370,3,6,4,4,3,6,2,6,5,4,9,9,2,3,3,1
AT2G13380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13420,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
AT2G13422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13440,5,7,1,8,3,1,5,2,7,8,3,1,0,1,4,7
AT2G13450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13540,9,11,1,3,8,13,6,9,13,1,1,3,11,0,2,9
AT2G13542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13550,1,1,0,1,2,0,0,1,0,0,0,3,1,0,0,1
AT2G13560,14,32,7,39,27,30,7,19,21,15,26,24,19,24,10,12
AT2G13570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AT2G13580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13610,1,1,2,3,2,7,1,1,1,6,1,3,1,1,2,5
AT2G13620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13640,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AT2G13650,1,2,1,0,8,3,0,0,1,3,0,2,0,0,1,0
AT2G13660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13680,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
AT2G13690,1,0,0,0,1,2,2,1,2,0,1,0,0,0,1,0
AT2G13700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13790,6,7,4,0,0,2,2,1,0,3,1,0,1,5,1,3
AT2G13800,0,1,6,1,1,0,0,0,3,0,0,0,0,1,0,0
AT2G13810,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
AT2G13820,2,0,0,4,0,0,0,0,0,0,0,6,4,0,0,1
AT2G13830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13840,1,2,0,0,1,1,0,0,2,1,2,0,1,1,1,0
AT2G13850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13970,4,2,7,3,3,9,3,5,1,5,3,4,2,0,7,0
AT2G13975,2,1,1,0,2,1,0,1,5,2,5,3,2,1,5,5
AT2G13980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G13990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14045,4,1,3,9,6,6,1,6,2,1,16,2,2,1,0,1
AT2G14050,0,0,0,2,1,0,1,1,0,0,0,0,1,0,0,0
AT2G14060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14080,5,7,1,4,2,6,1,0,4,1,0,3,2,1,1,0
AT2G14090,0,1,1,1,1,0,0,0,0,1,0,4,0,4,2,0
AT2G14095,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14100,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
AT2G14110,1,1,0,0,0,1,5,0,0,0,1,0,0,1,0,4
AT2G14115,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
AT2G14120,3,3,3,7,7,9,12,7,8,12,2,6,1,4,2,2
AT2G14130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14170,35,142,7,4,43,104,2,5,47,59,12,1,39,35,9,0
AT2G14180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14210,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
AT2G14220,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
AT2G14230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14247,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1
AT2G14255,0,3,2,4,4,8,1,8,6,4,12,2,2,2,2,1
AT2G14260,4,21,12,7,14,23,13,6,9,11,18,10,11,13,15,5
AT2G14270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14285,2,7,1,3,1,2,0,4,0,0,3,2,2,2,0,4
AT2G14288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14460,0,0,0,1,2,1,0,1,2,1,0,10,2,0,0,1
AT2G14470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14510,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14520,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0
AT2G14530,2,7,1,2,3,5,0,2,3,0,2,3,0,0,1,0
AT2G14535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14560,29,3,1,7,11,1,0,6,0,8,1,5,2,2,6,1
AT2G14570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14580,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,3
AT2G14590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14610,24,8,28,15,5,0,0,6,0,42,3,0,0,0,13,0
AT2G14620,2,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0
AT2G14630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14660,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1
AT2G14661,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AT2G14670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14680,0,5,5,1,1,6,1,0,3,3,0,0,2,0,1,1
AT2G14690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14720,16,15,11,12,11,25,4,7,14,12,14,17,7,20,10,4
AT2G14730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14740,2,6,4,12,8,2,4,1,3,2,4,6,6,6,1,1
AT2G14750,3,17,1,39,14,29,9,12,13,10,6,10,9,14,1,16
AT2G14760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14800,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AT2G14810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14820,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
AT2G14830,1,0,0,0,0,3,1,1,0,0,1,0,1,0,0,0
AT2G14835,4,9,8,3,7,3,0,3,9,3,5,5,12,4,4,3
AT2G14840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AT2G14843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14850,1,1,0,1,0,4,0,1,0,1,0,0,1,0,1,0
AT2G14860,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AT2G14870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14878,11,31,9,4,15,25,1,4,6,18,8,8,19,2,10,3
AT2G14880,4,4,3,13,1,1,2,28,13,1,12,17,6,0,3,10
AT2G14890,49,38,10,42,40,45,23,33,64,34,25,60,32,13,6,33
AT2G14900,2,0,0,0,4,3,0,1,7,3,0,4,1,0,3,0
AT2G14910,36,29,25,21,49,54,28,22,51,33,22,38,38,31,19,13
AT2G14920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14960,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
AT2G14970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G14990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G15000,1,1,1,1,3,4,0,4,4,1,6,6,6,0,0,1
AT2G15010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G15012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G15013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G15014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G15015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G15016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G15017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G15020,0,0,0,16,0,0,2,29,0,1,5,21,0,0,1,5
AT2G15025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G15029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G15030,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
AT2G15040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G15042,0,0,0,3,1,0,0,0,1,1,0,0,0,0,0,0
AT2G15045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G15050,1,1,1,14,7,3,5,1,17,4,10,8,7,5,1,3
AT2G15060,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AT2G15070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G15080,2,1,1,1,2,5,0,3,2,0,1,2,4,0,0,1
AT2G15090,8,4,0,1,12,13,5,4,19,4,6,18,12,2,12,2
AT2G15100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
